algorithm,display_algorithm,frozen_prob,map_id,map_label,seed,episode,success_rate,suite,map_size,oracle_success,holes
sarsa,SARSA,-1.0,0,designed4_m0,0,550,0.06,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,600,0.15,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,650,0.12,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,700,0.12,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,750,0.13,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,800,0.16,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,850,0.16,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,900,0.13,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,950,0.11,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1000,0.18,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1050,0.17,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1100,0.17,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1150,0.18,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1200,0.07,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1250,0.15,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1300,0.16,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1350,0.12,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1400,0.15,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1450,0.06,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1500,0.11,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1550,0.15,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1600,0.13,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1650,0.12,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1700,0.19,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1750,0.19,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1800,0.16,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1850,0.14,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1900,0.18,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,1950,0.16,designed4,4x4,0.5566666666666666,4
sarsa,SARSA,-1.0,0,designed4_m0,0,2000,0.13,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,0,0.01,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,50,0.0,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,100,0.01,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,150,0.05,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,200,0.04,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,250,0.04,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,300,0.05,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,350,0.07,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,400,0.07,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,450,0.19,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,500,0.16,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,550,0.19,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,600,0.16,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,650,0.25,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,700,0.22,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,750,0.23,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,800,0.18,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,850,0.27,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,900,0.21,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,950,0.18,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1000,0.23,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1050,0.25,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1100,0.28,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1150,0.24,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1200,0.25,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1250,0.5,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1300,0.54,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1350,0.56,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1400,0.52,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1450,0.47,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1500,0.47,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1550,0.55,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1600,0.56,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1650,0.49,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1700,0.48,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1750,0.43,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1800,0.53,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1850,0.46,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1900,0.53,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,1950,0.52,designed4,4x4,0.5566666666666666,4
expected_sarsa,Expected SARSA,-1.0,0,designed4_m0,0,2000,0.5,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,0,0.01,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,50,0.08,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,100,0.01,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,150,0.0,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,200,0.02,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,250,0.1,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,300,0.06,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,350,0.01,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,400,0.04,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,450,0.07,designed4,4x4,0.5566666666666666,4
sarsa_lambda,SARSA(lambda),-1.0,0,designed4_m0,0,500,0.04,designed4,4x4,0.5566666666666666,4
