episode,reward,steps,epsilon,alpha,is_slippery,seed,backend
425,0.0,2,0.0,0.1,True,2,native
426,0.0,15,0.0,0.1,True,2,native
427,0.0,21,0.0,0.1,True,2,native
428,0.0,8,0.0,0.1,True,2,native
429,0.0,5,0.0,0.1,True,2,native
430,0.0,11,0.0,0.1,True,2,native
431,0.0,11,0.0,0.1,True,2,native
432,0.0,12,0.0,0.1,True,2,native
433,0.0,13,0.0,0.1,True,2,native
434,0.0,2,0.0,0.1,True,2,native
435,1.0,13,0.0,0.1,True,2,native
436,0.0,3,0.0,0.1,True,2,native
437,0.0,3,0.0,0.1,True,2,native
438,0.0,3,0.0,0.1,True,2,native
439,0.0,3,0.0,0.1,True,2,native
440,0.0,11,0.0,0.1,True,2,native
441,0.0,11,0.0,0.1,True,2,native
442,0.0,5,0.0,0.1,True,2,native
443,0.0,19,0.0,0.1,True,2,native
444,0.0,8,0.0,0.1,True,2,native
445,0.0,2,0.0,0.1,True,2,native
446,0.0,9,0.0,0.1,True,2,native
447,0.0,6,0.0,0.1,True,2,native
448,0.0,8,0.0,0.1,True,2,native
449,0.0,4,0.0,0.1,True,2,native
450,0.0,10,0.0,0.1,True,2,native
451,0.0,12,0.0,0.1,True,2,native
452,0.0,6,0.0,0.1,True,2,native
453,0.0,11,0.0,0.1,True,2,native
454,0.0,5,0.0,0.1,True,2,native
455,0.0,2,0.0,0.1,True,2,native
456,0.0,5,0.0,0.1,True,2,native
457,0.0,10,0.0,0.1,True,2,native
458,0.0,6,0.0,0.1,True,2,native
459,0.0,6,0.0,0.1,True,2,native
460,0.0,8,0.0,0.1,True,2,native
461,0.0,6,0.0,0.1,True,2,native
462,0.0,4,0.0,0.1,True,2,native
463,0.0,9,0.0,0.1,True,2,native
464,0.0,4,0.0,0.1,True,2,native
465,0.0,12,0.0,0.1,True,2,native
466,0.0,5,0.0,0.1,True,2,native
467,1.0,7,0.0,0.1,True,2,native
468,0.0,8,0.0,0.1,True,2,native
469,0.0,3,0.0,0.1,True,2,native
470,0.0,17,0.0,0.1,True,2,native
471,0.0,8,0.0,0.1,True,2,native
472,0.0,18,0.0,0.1,True,2,native
473,0.0,15,0.0,0.1,True,2,native
474,0.0,8,0.0,0.1,True,2,native
475,0.0,8,0.0,0.1,True,2,native
476,0.0,4,0.0,0.1,True,2,native
477,0.0,24,0.0,0.1,True,2,native
478,0.0,9,0.0,0.1,True,2,native
479,0.0,4,0.0,0.1,True,2,native
480,0.0,3,0.0,0.1,True,2,native
481,0.0,2,0.0,0.1,True,2,native
482,0.0,5,0.0,0.1,True,2,native
483,0.0,8,0.0,0.1,True,2,native
484,0.0,9,0.0,0.1,True,2,native
485,0.0,4,0.0,0.1,True,2,native
486,0.0,6,0.0,0.1,True,2,native
487,0.0,2,0.0,0.1,True,2,native
488,0.0,8,0.0,0.1,True,2,native
489,0.0,5,0.0,0.1,True,2,native
490,0.0,18,0.0,0.1,True,2,native
491,0.0,6,0.0,0.1,True,2,native
492,0.0,7,0.0,0.1,True,2,native
493,0.0,2,0.0,0.1,True,2,native
494,0.0,2,0.0,0.1,True,2,native
495,0.0,6,0.0,0.1,True,2,native
496,0.0,12,0.0,0.1,True,2,native
497,0.0,3,0.0,0.1,True,2,native
498,0.0,7,0.0,0.1,True,2,native
499,0.0,2,0.0,0.1,True,2,native
500,0.0,2,0.0,0.1,True,2,native
501,0.0,2,0.0,0.1,True,2,native
502,0.0,9,0.0,0.1,True,2,native
503,0.0,4,0.0,0.1,True,2,native
504,0.0,11,0.0,0.1,True,2,native
505,0.0,15,0.0,0.1,True,2,native
506,0.0,5,0.0,0.1,True,2,native
507,0.0,7,0.0,0.1,True,2,native
508,0.0,6,0.0,0.1,True,2,native
509,0.0,5,0.0,0.1,True,2,native
510,0.0,4,0.0,0.1,True,2,native
511,0.0,5,0.0,0.1,True,2,native
512,0.0,6,0.0,0.1,True,2,native
513,0.0,4,0.0,0.1,True,2,native
514,0.0,4,0.0,0.1,True,2,native
515,0.0,8,0.0,0.1,True,2,native
516,0.0,22,0.0,0.1,True,2,native
517,0.0,8,0.0,0.1,True,2,native
518,0.0,2,0.0,0.1,True,2,native
519,0.0,10,0.0,0.1,True,2,native
520,0.0,3,0.0,0.1,True,2,native
521,0.0,6,0.0,0.1,True,2,native
522,0.0,6,0.0,0.1,True,2,native
523,0.0,5,0.0,0.1,True,2,native
524,0.0,3,0.0,0.1,True,2,native
525,1.0,8,0.0,0.1,True,2,native
526,0.0,9,0.0,0.1,True,2,native
527,0.0,4,0.0,0.1,True,2,native
528,0.0,9,0.0,0.1,True,2,native
529,0.0,11,0.0,0.1,True,2,native
530,0.0,2,0.0,0.1,True,2,native
531,0.0,13,0.0,0.1,True,2,native
532,0.0,4,0.0,0.1,True,2,native
533,0.0,14,0.0,0.1,True,2,native
534,0.0,3,0.0,0.1,True,2,native
535,0.0,13,0.0,0.1,True,2,native
536,0.0,6,0.0,0.1,True,2,native
537,0.0,15,0.0,0.1,True,2,native
538,0.0,6,0.0,0.1,True,2,native
539,0.0,3,0.0,0.1,True,2,native
540,0.0,4,0.0,0.1,True,2,native
541,0.0,2,0.0,0.1,True,2,native
542,1.0,10,0.0,0.1,True,2,native
543,0.0,9,0.0,0.1,True,2,native
544,0.0,8,0.0,0.1,True,2,native
545,0.0,7,0.0,0.1,True,2,native
546,0.0,4,0.0,0.1,True,2,native
